PostCode,NumericID,CommutingZoneID,CommutingZoneName
49847,143,Europe936,dortmund
77833,7,Europe1416,karlsruhe
90461,160,Europe979,nuremberg
06889,130,Europe907,leipzig
06888,130,Europe907,leipzig
67808,60,Europe1831,kaiserslautern
67822,60,Europe1831,kaiserslautern
38448,20,Europe1463,braunschweig
38446,20,Europe1463,braunschweig
38444,20,Europe1463,braunschweig
38442,20,Europe1463,braunschweig
06543,134,Europe911,bernburg
06343,130,Europe907,leipzig
06308,130,Europe907,leipzig
06313,130,Europe907,leipzig
06311,130,Europe907,leipzig
06295,130,Europe907,leipzig
06333,130,Europe907,leipzig
06347,130,Europe907,leipzig
06317,130,Europe907,leipzig
06188,130,Europe907,leipzig
06179,130,Europe907,leipzig
06279,130,Europe907,leipzig
06246,130,Europe907,leipzig
06184,130,Europe907,leipzig
06258,130,Europe907,leipzig
06217,130,Europe907,leipzig
06259,130,Europe907,leipzig
06249,130,Europe907,leipzig
06242,130,Europe907,leipzig
06237,130,Europe907,leipzig
06231,130,Europe907,leipzig
06632,135,Europe912,jena
06688,130,Europe907,leipzig
65347,68,Europe1839,wiesbaden
06667,130,Europe907,leipzig
06686,130,Europe907,leipzig
06679,130,Europe907,leipzig
06682,130,Europe907,leipzig
06729,125,Europe902,zeitz
06712,129,Europe906,gera
06711,125,Europe902,zeitz
06722,137,Europe914,eisenberg
06721,137,Europe914,eisenberg
06618,135,Europe912,jena
06628,135,Europe912,jena
06647,135,Europe912,jena
06636,135,Europe912,jena
06648,135,Europe912,jena
06642,135,Europe912,jena
99759,163,Europe982,gottingen
99752,163,Europe982,gottingen
99735,163,Europe982,gottingen
99734,163,Europe982,gottingen
99755,163,Europe982,gottingen
99768,163,Europe982,gottingen
99765,126,Europe903,sangerhausen
06528,126,Europe903,sangerhausen
06526,126,Europe903,sangerhausen
06536,126,Europe903,sangerhausen
06537,126,Europe903,sangerhausen
06542,126,Europe903,sangerhausen
06268,130,Europe907,leipzig
06638,135,Europe912,jena
99713,165,Europe984,muhlhausen
99706,165,Europe984,muhlhausen
99718,165,Europe984,muhlhausen
06567,126,Europe903,sangerhausen
06578,165,Europe984,muhlhausen
06577,126,Europe903,sangerhausen
06556,126,Europe903,sangerhausen
65830,168,Europe987,frankfurt
06464,134,Europe911,bernburg
65934,168,Europe987,frankfurt
06571,135,Europe912,jena
24944,74,Europe2189,flensburg
24943,74,Europe2189,flensburg
24941,74,Europe2189,flensburg
24939,74,Europe2189,flensburg
56862,62,Europe1833,wittlich
24937,74,Europe2189,flensburg
23970,30,Europe1473,wismar
23968,30,Europe1473,wismar
23966,30,Europe1473,wismar
23564,23,Europe1466,lubeck
23562,12,Europe1455,molln
23560,12,Europe1455,molln
23558,23,Europe1466,lubeck
34117,154,Europe973,kassel
23566,30,Europe1473,wismar
23556,23,Europe1466,lubeck
23554,23,Europe1466,lubeck
34130,154,Europe973,kassel
23568,30,Europe1473,wismar
34119,154,Europe973,kassel
23611,23,Europe1466,lubeck
23689,23,Europe1466,lubeck
23684,23,Europe1466,lubeck
23669,23,Europe1466,lubeck
34121,154,Europe973,kassel
23626,23,Europe1466,lubeck
23683,23,Europe1466,lubeck
30165,21,Europe1464,hanover
90552,150,Europe969,amberg
91233,150,Europe969,amberg
91244,150,Europe969,amberg
91242,150,Europe969,amberg
84561,103,Europe2292,waldkraiburg
84547,103,Europe2292,waldkraiburg
83101,38,Europe1693,rosenheim
82049,39,Europe1694,geretsried
40470,61,Europe1832,cologne
45309,143,Europe936,dortmund
65183,68,Europe1839,wiesbaden
45307,143,Europe936,dortmund
44869,143,Europe936,dortmund
44867,143,Europe936,dortmund
44803,143,Europe936,dortmund
44801,143,Europe936,dortmund
44799,143,Europe936,dortmund
44797,143,Europe936,dortmund
44795,143,Europe936,dortmund
44789,143,Europe936,dortmund
45326,143,Europe936,dortmund
44793,143,Europe936,dortmund
45356,143,Europe936,dortmund
64653,114,Europe684,mannheim
45329,143,Europe936,dortmund
64683,114,Europe684,mannheim
44866,143,Europe936,dortmund
64757,120,Europe690,heidelberg
29473,27,Europe1470,uelzen
45143,143,Europe936,dortmund
45276,143,Europe936,dortmund
64589,168,Europe987,frankfurt
45279,143,Europe936,dortmund
45327,143,Europe936,dortmund
45139,143,Europe936,dortmund
45144,143,Europe936,dortmund
64354,161,Europe980,offenbach am main
64823,161,Europe980,offenbach am main
45145,143,Europe936,dortmund
64404,114,Europe684,mannheim
45128,143,Europe936,dortmund
45138,143,Europe936,dortmund
45147,143,Europe936,dortmund
45355,143,Europe936,dortmund
45130,143,Europe936,dortmund
45357,143,Europe936,dortmund
22880,72,Europe2187,hamburg
46238,143,Europe936,dortmund
46236,143,Europe936,dortmund
45136,143,Europe936,dortmund
64584,168,Europe987,frankfurt
45149,143,Europe936,dortmund
46242,143,Europe936,dortmund
60320,168,Europe987,frankfurt
45470,143,Europe936,dortmund
92637,138,Europe915,weiden in der oberpfalz
45481,143,Europe936,dortmund
45479,143,Europe936,dortmund
45289,143,Europe936,dortmund
45239,61,Europe1832,cologne
45259,143,Europe936,dortmund
45257,61,Europe1832,cologne
45472,143,Europe936,dortmund
44791,143,Europe936,dortmund
44809,143,Europe936,dortmund
60327,168,Europe987,frankfurt
44807,143,Europe936,dortmund
44879,143,Europe936,dortmund
90607,150,Europe969,amberg
50997,61,Europe1832,cologne
50968,61,Europe1832,cologne
45899,143,Europe936,dortmund
45897,143,Europe936,dortmund
58456,143,Europe936,dortmund
58455,143,Europe936,dortmund
58452,143,Europe936,dortmund
45529,143,Europe936,dortmund
60596,168,Europe987,frankfurt
45527,143,Europe936,dortmund
42553,61,Europe1832,cologne
42555,143,Europe936,dortmund
42551,61,Europe1832,cologne
45478,143,Europe936,dortmund
47138,143,Europe936,dortmund
47166,143,Europe936,dortmund
47139,143,Europe936,dortmund
45475,143,Europe936,dortmund
47167,143,Europe936,dortmund
47169,143,Europe936,dortmund
47055,143,Europe936,dortmund
60529,168,Europe987,frankfurt
47249,143,Europe936,dortmund
45219,61,Europe1832,cologne
47269,143,Europe936,dortmund
40885,61,Europe1832,cologne
40883,61,Europe1832,cologne
40882,61,Europe1832,cologne
40880,61,Europe1832,cologne
44652,143,Europe936,dortmund
44651,143,Europe936,dortmund
44653,143,Europe936,dortmund
69120,120,Europe690,heidelberg
42329,61,Europe1832,cologne
69436,114,Europe684,mannheim
42327,61,Europe1832,cologne
95697,138,Europe915,weiden in der oberpfalz
69412,120,Europe690,heidelberg
40625,61,Europe1832,cologne
69469,114,Europe684,mannheim
40627,61,Europe1832,cologne
47259,61,Europe1832,cologne
40599,61,Europe1832,cologne
40597,61,Europe1832,cologne
44625,143,Europe936,dortmund
44629,143,Europe936,dortmund
44628,143,Europe936,dortmund
44627,143,Europe936,dortmund
44623,143,Europe936,dortmund
27252,145,Europe938,bremen
42549,61,Europe1832,cologne
65835,168,Europe987,frankfurt
47179,143,Europe936,dortmund
42399,143,Europe936,dortmund
97199,162,Europe981,wurzburg
42389,143,Europe936,dortmund
97494,157,Europe976,bamberg
97503,151,Europe970,schweinfurt
97483,157,Europe976,bamberg
97486,157,Europe976,bamberg
97514,157,Europe976,bamberg
97539,157,Europe976,bamberg
97475,157,Europe976,bamberg
42369,61,Europe1832,cologne
42349,61,Europe1832,cologne
42289,61,Europe1832,cologne
97500,157,Europe976,bamberg
97478,157,Europe976,bamberg
97496,157,Europe976,bamberg
42287,61,Europe1832,cologne
97849,162,Europe981,wurzburg
97859,161,Europe980,offenbach am main
97225,162,Europe981,wurzburg
97833,161,Europe980,offenbach am main
97778,162,Europe981,wurzburg
97737,162,Europe981,wurzburg
97794,162,Europe981,wurzburg
42285,61,Europe1832,cologne
42283,61,Europe1832,cologne
97846,162,Europe981,wurzburg
97780,162,Europe981,wurzburg
97753,162,Europe981,wurzburg
97816,162,Europe981,wurzburg
97907,161,Europe980,offenbach am main
42281,61,Europe1832,cologne
97775,162,Europe981,wurzburg
97845,162,Europe981,wurzburg
97837,162,Europe981,wurzburg
97450,151,Europe970,schweinfurt
97854,162,Europe981,wurzburg
97783,162,Europe981,wurzburg
97840,162,Europe981,wurzburg
97906,161,Europe980,offenbach am main
42279,143,Europe936,dortmund
97892,162,Europe981,wurzburg
42277,61,Europe1832,cologne
42275,61,Europe1832,cologne
97359,151,Europe970,schweinfurt
97258,158,Europe977,neustadt an der aisch
97353,151,Europe970,schweinfurt
97340,158,Europe977,neustadt an der aisch
42113,61,Europe1832,cologne
97332,151,Europe970,schweinfurt
97357,151,Europe970,schweinfurt
97346,158,Europe977,neustadt an der aisch
97337,162,Europe981,wurzburg
97215,158,Europe977,neustadt an der aisch
42111,61,Europe1832,cologne
97318,162,Europe981,wurzburg
97355,151,Europe970,schweinfurt
97342,158,Europe977,neustadt an der aisch
42109,61,Europe1832,cologne
97508,151,Europe970,schweinfurt
97447,151,Europe970,schweinfurt
97469,151,Europe970,schweinfurt
97529,151,Europe970,schweinfurt
97499,151,Europe970,schweinfurt
97422,151,Europe970,schweinfurt
97511,151,Europe970,schweinfurt
97453,151,Europe970,schweinfurt
42119,61,Europe1832,cologne
40547,61,Europe1832,cologne
97717,149,Europe968,bad kissingen
42117,61,Europe1832,cologne
97795,149,Europe968,bad kissingen
97714,151,Europe970,schweinfurt
97727,149,Europe968,bad kissingen
97779,149,Europe968,bad kissingen
97705,149,Europe968,bad kissingen
97799,149,Europe968,bad kissingen
97720,149,Europe968,bad kissingen
97762,149,Europe968,bad kissingen
97789,149,Europe968,bad kissingen
42107,61,Europe1832,cologne
42105,61,Europe1832,cologne
42115,61,Europe1832,cologne
42103,61,Europe1832,cologne
42659,61,Europe1832,cologne
42651,61,Europe1832,cologne
42899,61,Europe1832,cologne
42897,61,Europe1832,cologne
42859,61,Europe1832,cologne
42857,61,Europe1832,cologne
42855,61,Europe1832,cologne
40593,61,Europe1832,cologne
40724,61,Europe1832,cologne
40721,61,Europe1832,cologne
45883,143,Europe936,dortmund
45968,143,Europe936,dortmund
45966,143,Europe936,dortmund
45964,143,Europe936,dortmund
45894,143,Europe936,dortmund
45701,143,Europe936,dortmund
45699,143,Europe936,dortmund
44894,143,Europe936,dortmund
40589,61,Europe1832,cologne
40595,61,Europe1832,cologne
40629,61,Europe1832,cologne
45892,143,Europe936,dortmund
45879,143,Europe936,dortmund
45896,143,Europe936,dortmund
40489,61,Europe1832,cologne
47178,143,Europe936,dortmund
31712,147,Europe940,hameln
45881,143,Europe936,dortmund
29223,20,Europe1463,braunschweig
29229,20,Europe1463,braunschweig
29227,20,Europe1463,braunschweig
40545,61,Europe1832,cologne
29225,20,Europe1463,braunschweig
29221,20,Europe1463,braunschweig
29664,11,Europe1454,walsrode
29690,11,Europe1454,walsrode
29693,11,Europe1454,walsrode
27336,11,Europe1454,walsrode
29348,27,Europe1470,uelzen
29303,27,Europe1470,uelzen
32479,144,Europe937,bielefeld
40549,61,Europe1832,cologne
47226,143,Europe936,dortmund
47447,143,Europe936,dortmund
41239,61,Europe1832,cologne
41238,61,Europe1832,cologne
47445,143,Europe936,dortmund
47443,143,Europe936,dortmund
47441,143,Europe936,dortmund
47239,143,Europe936,dortmund
47229,143,Europe936,dortmund
47228,143,Europe936,dortmund
47199,143,Europe936,dortmund
41472,61,Europe1832,cologne
41470,61,Europe1832,cologne
41236,61,Europe1832,cologne
41469,61,Europe1832,cologne
41751,61,Europe1832,cologne
41749,61,Europe1832,cologne
41748,61,Europe1832,cologne
41468,61,Europe1832,cologne
49074,144,Europe937,bielefeld
41466,61,Europe1832,cologne
49084,144,Europe937,bielefeld
41069,61,Europe1832,cologne
47198,143,Europe936,dortmund
41542,61,Europe1832,cologne
49080,144,Europe937,bielefeld
41541,61,Europe1832,cologne
41540,61,Europe1832,cologne
41539,61,Europe1832,cologne
24148,17,Europe1460,kiel
40670,61,Europe1832,cologne
40668,61,Europe1832,cologne
40667,61,Europe1832,cologne
44581,143,Europe936,dortmund
44577,143,Europe936,dortmund
44579,143,Europe936,dortmund
44575,143,Europe936,dortmund
47839,61,Europe1832,cologne
47829,61,Europe1832,cologne
24143,17,Europe1460,kiel
47809,61,Europe1832,cologne
47807,61,Europe1832,cologne
47805,61,Europe1832,cologne
47624,143,Europe936,dortmund
47804,61,Europe1832,cologne
47803,61,Europe1832,cologne
47802,61,Europe1832,cologne
47800,61,Europe1832,cologne
47799,61,Europe1832,cologne
47623,143,Europe936,dortmund
47798,61,Europe1832,cologne
41199,61,Europe1832,cologne
41189,61,Europe1832,cologne
41179,61,Europe1832,cologne
41169,61,Europe1832,cologne
41068,61,Europe1832,cologne
41066,61,Europe1832,cologne
41065,61,Europe1832,cologne
41063,61,Europe1832,cologne
41061,61,Europe1832,cologne
41747,61,Europe1832,cologne
41517,61,Europe1832,cologne
41516,61,Europe1832,cologne
41515,61,Europe1832,cologne
23996,30,Europe1473,wismar
25821,73,Europe2188,husum
39619,22,Europe1465,stendal
29491,27,Europe1470,uelzen
49808,146,Europe939,lingen
48429,143,Europe936,dortmund
49076,144,Europe937,bielefeld
49086,144,Europe937,bielefeld
49082,144,Europe937,bielefeld
49088,144,Europe937,bielefeld
49078,144,Europe937,bielefeld
49090,144,Europe937,bielefeld
48432,143,Europe936,dortmund
49835,146,Europe939,lingen
49809,146,Europe939,lingen
49811,146,Europe939,lingen
20253,72,Europe2187,hamburg
20249,72,Europe2187,hamburg
38375,29,Europe1472,magdeburg
20535,72,Europe2187,hamburg
38226,20,Europe1463,braunschweig
22113,26,Europe1469,geesthacht
31840,147,Europe940,hameln
38259,24,Europe1467,goslar
31787,147,Europe940,hameln
31785,147,Europe940,hameln
44892,143,Europe936,dortmund
25889,82,Europe2197,tonning
06112,130,Europe907,leipzig
06108,130,Europe907,leipzig
48485,143,Europe936,dortmund
03052,93,Europe2260,cottbus
03058,32,Europe1579,hoyerswerda
03051,93,Europe2260,cottbus
25855,73,Europe2188,husum
25856,73,Europe2188,husum
25813,73,Europe2188,husum
58636,143,Europe936,dortmund
23974,30,Europe1473,wismar
23972,30,Europe1473,wismar
23992,30,Europe1473,wismar
23948,30,Europe1473,wismar
23923,30,Europe1473,wismar
23936,30,Europe1473,wismar
23942,30,Europe1473,wismar
22359,16,Europe1459,bad oldesloe
22397,16,Europe1459,bad oldesloe
22967,16,Europe1459,bad oldesloe
22941,16,Europe1459,bad oldesloe
22946,26,Europe1469,geesthacht
22929,26,Europe1469,geesthacht
23860,23,Europe1466,lubeck
23879,12,Europe1455,molln
23627,12,Europe1455,molln
23628,12,Europe1455,molln
23919,12,Europe1455,molln
23881,12,Europe1455,molln
23899,28,Europe1471,hagenow
23909,12,Europe1455,molln
23896,12,Europe1455,molln
23911,12,Europe1455,molln
23883,12,Europe1455,molln
23898,12,Europe1455,molln
23847,23,Europe1466,lubeck
26892,146,Europe939,lingen
47626,143,Europe936,dortmund
47625,143,Europe936,dortmund
47627,143,Europe936,dortmund
38106,20,Europe1463,braunschweig
27249,145,Europe938,bremen
27251,145,Europe938,bremen
29379,20,Europe1463,braunschweig
25335,72,Europe2187,hamburg
38108,20,Europe1463,braunschweig
24147,17,Europe1460,kiel
38112,20,Europe1463,braunschweig
24111,13,Europe1456,bordesholm
38239,24,Europe1467,goslar
38229,20,Europe1463,braunschweig
25566,81,Europe2196,itzehoe
38126,20,Europe1463,braunschweig
25578,81,Europe2196,itzehoe
38124,20,Europe1463,braunschweig
38114,20,Europe1463,braunschweig
38104,20,Europe1463,braunschweig
38102,20,Europe1463,braunschweig
38118,20,Europe1463,braunschweig
38228,20,Europe1463,braunschweig
38116,20,Europe1463,braunschweig
38100,20,Europe1463,braunschweig
25850,73,Europe2188,husum
38120,20,Europe1463,braunschweig
19059,25,Europe1468,schwerin
19055,25,Europe1468,schwerin
38122,20,Europe1463,braunschweig
19395,25,Europe1468,schwerin
38110,20,Europe1463,braunschweig
29386,20,Europe1463,braunschweig
29378,20,Europe1463,braunschweig
38470,20,Europe1463,braunschweig
24878,70,Europe2185,schleswig
51467,61,Europe1832,cologne
51427,61,Europe1832,cologne
18337,97,Europe2264,gustrow
18334,94,Europe2261,stralsund
18356,94,Europe2261,stralsund
51465,61,Europe1832,cologne
51381,61,Europe1832,cologne
18465,94,Europe2261,stralsund
18513,94,Europe2261,stralsund
18311,94,Europe2261,stralsund
51469,61,Europe1832,cologne
18314,94,Europe2261,stralsund
18320,94,Europe2261,stralsund
18437,94,Europe2261,stralsund
51371,61,Europe1832,cologne
51107,61,Europe1832,cologne
51379,61,Europe1832,cologne
51429,61,Europe1832,cologne
51375,61,Europe1832,cologne
51373,61,Europe1832,cologne
51377,61,Europe1832,cologne
24146,17,Europe1460,kiel
24145,17,Europe1460,kiel
24109,80,Europe2195,eckernforde
25557,83,Europe2198,hanerau-hademarschen
20357,72,Europe2187,hamburg
24113,13,Europe1456,bordesholm
25337,72,Europe2187,hamburg
25474,72,Europe2187,hamburg
25336,72,Europe2187,hamburg
25364,72,Europe2187,hamburg
50126,61,Europe1832,cologne
25485,72,Europe2187,hamburg
25355,72,Europe2187,hamburg
19357,22,Europe1465,stendal
19073,28,Europe1471,hagenow
19303,27,Europe1470,uelzen
19249,28,Europe1471,hagenow
19075,28,Europe1471,hagenow
19258,28,Europe1471,hagenow
19300,25,Europe1468,schwerin
19306,25,Europe1468,schwerin
19077,25,Europe1468,schwerin
19260,28,Europe1471,hagenow
19230,28,Europe1471,hagenow
19273,15,Europe1458,luneburg
19246,28,Europe1471,hagenow
19243,28,Europe1471,hagenow
19288,25,Europe1468,schwerin
19294,25,Europe1468,schwerin
38368,29,Europe1472,magdeburg
38154,29,Europe1472,magdeburg
38373,29,Europe1472,magdeburg
38350,29,Europe1472,magdeburg
25348,81,Europe2196,itzehoe
25524,81,Europe2196,itzehoe
25569,81,Europe2196,itzehoe
25358,72,Europe2187,hamburg
25563,10,Europe1453,neumunster
25376,81,Europe2196,itzehoe
25361,81,Europe2196,itzehoe
25597,81,Europe2196,itzehoe
52351,61,Europe1832,cologne
25584,75,Europe2190,brunsbuttel
25548,10,Europe1453,neumunster
25572,75,Europe2190,brunsbuttel
25554,81,Europe2196,itzehoe
25594,75,Europe2190,brunsbuttel
25551,81,Europe2196,itzehoe
25560,81,Europe2196,itzehoe
25596,75,Europe2190,brunsbuttel
25593,78,Europe2193,hohenwestedt
53129,61,Europe1832,cologne
25581,78,Europe2193,hohenwestedt
25579,10,Europe1453,neumunster
25582,81,Europe2196,itzehoe
25588,81,Europe2196,itzehoe
25719,79,Europe2194,heide
25770,79,Europe2194,heide
25709,75,Europe2190,brunsbuttel
25712,75,Europe2190,brunsbuttel
53111,61,Europe1832,cologne
25727,75,Europe2190,brunsbuttel
18573,99,Europe2266,bergen auf rugen
18569,99,Europe2266,bergen auf rugen
18574,99,Europe2266,bergen auf rugen
18546,99,Europe2266,bergen auf rugen
18581,99,Europe2266,bergen auf rugen
25724,75,Europe2190,brunsbuttel
18586,99,Europe2266,bergen auf rugen
18556,99,Europe2266,bergen auf rugen
38170,24,Europe1467,goslar
25794,83,Europe2198,hanerau-hademarschen
25785,79,Europe2194,heide
25761,79,Europe2194,heide
25782,83,Europe2198,hanerau-hademarschen
25704,79,Europe2194,heide
25715,75,Europe2190,brunsbuttel
25746,79,Europe2194,heide
25693,75,Europe2190,brunsbuttel
25767,83,Europe2198,hanerau-hademarschen
19417,30,Europe1473,wismar
19071,28,Europe1471,hagenow
19209,28,Europe1471,hagenow
19069,30,Europe1473,wismar
19205,28,Europe1471,hagenow
19217,12,Europe1455,molln
25791,83,Europe2198,hanerau-hademarschen
25764,79,Europe2194,heide
25792,79,Europe2194,heide
25774,79,Europe2194,heide
25878,82,Europe2197,tonning
25788,83,Europe2198,hanerau-hademarschen
25779,79,Europe2194,heide
25795,79,Europe2194,heide
25836,82,Europe2197,tonning
25881,82,Europe2197,tonning
25832,82,Europe2197,tonning
25876,82,Europe2197,tonning
25882,82,Europe2197,tonning
25870,82,Europe2197,tonning
25840,82,Europe2197,tonning
